time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,-6.109786873825403,-7.591768030849821,9.992930305712825,5.658182015113802,0.21841657122985847,0.0,-4.9439729145454505,-7.96338155599352,2.8816610072150053,-0.2052109186366132,-0.007159727099863592,0.0,460.5697576734366,459.79675585625006,460.3005773493264,462.17076676680387
3.780000000000003,-6.411091350079949,-8.081459295371577,10.162962601732778,5.645527591079599,0.21834252248856156,0.0,-5.099259526313041,-8.36002830037775,2.7836576243576077,-0.22581113865805222,0.00855883020161833,0.0,481.72126918081085,482.9087909654933,481.5174758606749,479.91535580453643
3.840000000000003,-6.721043331342833,-8.593346267340507,10.324359891254437,5.6325087489893,0.21921048371148366,0.0,-5.232424489076284,-8.703474165015262,2.5943361063269936,-0.20349682864645768,0.024232814609019118,0.0,451.28833515581175,452.55205970070165,452.8114781393024,454.55758810396077
3.900000000000003,-7.038176596945012,-9.123769106854006,10.471148519514664,5.620106283069525,0.22138708486442127,0.0,-5.338871688267093,-8.978190145695315,2.297500884933944,-0.21404435631206273,0.05331308510080421,0.0,411.6625538472992,414.2294400758743,413.62095545617234,412.6448828304999
3.960000000000003,-7.3614595739768,-9.670092685938071,10.598916709422713,5.607319623927733,0.22454439717544172,0.0,-5.437501137364018,-9.233592131975266,1.960442092192823,-0.21130986746793234,0.05120287697585861,0.0,397.9823156635341,397.7911981831566,398.9916801986495,399.1909051778815
4.020000000000002,-7.6908810917707635,-10.232397622712401,10.706818858654465,5.595321188648128,0.22732329703476672,0.0,-5.543445645229078,-9.510823589781362,1.6350607935490107,-0.18369054168467963,0.03410742026050226,0.0,407.6678791082947,406.13826956509126,406.1237046364569,408.5504308340696
4.080000000000001,-8.028103293720433,-10.815369011112054,10.799609248779497,5.584202240222741,0.22927542235487408,0.0,-5.6972072426946045,-9.921797896643238,1.4553587349938433,-0.18877662660567635,0.029190598200911883,0.0,473.2262361337314,472.84781064714605,472.91360166557234,472.49044952951084
4.14,-8.372661162497533,-11.417886882704332,10.874972170290492,5.5729054333227275,0.2312638753616305,0.0,-5.788344725136443,-10.163347970380803,1.055900560177684,-0.1873066629455239,0.04005611051206591,0.0,382.4409108550278,383.47552408180894,383.5780251568478,383.6770512139769
4.199999999999998,-8.724494130166564,-12.03998545383871,10.931794706511925,5.561989910882389,0.2335289300100598,0.0,-5.939357243387014,-10.573553961913525,0.8355299003796505,-0.17290573596088754,0.03268945983336929,0.0,466.59540648047755,466.0203395092187,466.8593095994453,467.95156453869487
4.259999999999997,-9.084930432522132,-12.685524117126588,10.97346426613132,5.551397758484335,0.2358131210851342,0.0,-6.0752047366084865,-10.944943079635394,0.5512131011073429,-0.185003874151499,0.04709821219032522,0.0,446.3543231680148,447.5297935724623,448.24343296186487,447.2288388386132
4.319999999999996,-9.453993910764238,-13.354764140799874,10.99906102588552,5.54045560060792,0.23893388516428793,0.0,-6.226855283512173,-11.363305041839068,0.2991504593707175,-0.17756845620126077,0.060370593733173473,0.0,467.0281175999816,468.0641336909765,467.90966885437933,468.45799490250874
4.379999999999995,-9.833113961222512,-14.05183574459838,11.01185897487786,5.5303257395384975,0.24252518837699721,0.0,-6.4102610107914995,-11.87206194240758,0.12360630280277904,-0.15545286313371323,0.058803972017227125,0.0,507.964619413873,507.8542565376083,505.0644556046755,506.63363147414054
